web_scraper_order,car_name,image_type,source_url,local_path,status
1779543499-120,KIA SPORTAGE SIGNATURE 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_sportage_signature_2025/p/g/2026/04/08/12/iiZc5epKv7DyK74KM7ikUA.jpg,downloaded_images\cars\kia-sportage-signature-2025__1779543499-120\04.jpg,downloaded
1779543499-120,KIA SPORTAGE SIGNATURE 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_sportage_signature_2025/p/g/2026/04/08/12/7wDmlvvuAmQ-6zTZZ3Ny9w.jpg,downloaded_images\cars\kia-sportage-signature-2025__1779543499-120\05.jpg,downloaded
1779543499-120,KIA SPORTAGE SIGNATURE 2025,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-3.png,downloaded_images\owner_avatars\1779543499-120.png,downloaded
1779543499-121,KIA CERATO 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_cerato_2020/p/g/2024/06/19/14/JK0Ph9bEVCKsPsq4Mf8_Pg.jpg,downloaded_images\cars\kia-cerato-2020__1779543499-121\01.jpg,downloaded
1779543499-121,KIA CERATO 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_cerato_2020/p/g/2024/06/19/14/Cz-qHWt5cERgvRULKidOLw.jpg,downloaded_images\cars\kia-cerato-2020__1779543499-121\02.jpg,downloaded
1779543499-121,KIA CERATO 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_cerato_2020/p/g/2024/06/19/14/2rQt765gWzlK736vRrwp7Q.jpg,downloaded_images\cars\kia-cerato-2020__1779543499-121\03.jpg,downloaded
1779543499-121,KIA CERATO 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_cerato_2020/p/g/2024/06/19/14/9GrHQKis51Sg91xf36L6Dg.jpg,downloaded_images\cars\kia-cerato-2020__1779543499-121\04.jpg,downloaded
1779543499-121,KIA CERATO 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_cerato_2020/p/g/2024/06/19/14/3YXAlbdoqQwZh46Ie8Rqxg.jpg,downloaded_images\cars\kia-cerato-2020__1779543499-121\05.jpg,downloaded
1779543499-121,KIA CERATO 2020,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-5.png,downloaded_images\owner_avatars\1779543499-121.png,downloaded
1779543499-122,MITSUBISHI XPANDER 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2020/p/g/2020/06/16/11/rZcyzGBaBeXiWgRLafwjNA.jpg,downloaded_images\cars\mitsubishi-xpander-2020__1779543499-122\01.jpg,downloaded
1779543499-122,MITSUBISHI XPANDER 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2020/p/g/2021/07/26/19/wHIhWbhc0SqZrIowLJ-KrA.jpg,downloaded_images\cars\mitsubishi-xpander-2020__1779543499-122\02.jpg,downloaded
1779543499-122,MITSUBISHI XPANDER 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2020/p/g/2020/06/21/14/y9g2HuGkPeQeFrEajqxZzA.jpg,downloaded_images\cars\mitsubishi-xpander-2020__1779543499-122\03.jpg,downloaded
1779543499-122,MITSUBISHI XPANDER 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2020/p/g/2020/06/21/14/SUeIVPDXR7E66SpjJLnPpQ.jpg,downloaded_images\cars\mitsubishi-xpander-2020__1779543499-122\04.jpg,downloaded
1779543499-122,MITSUBISHI XPANDER 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2020/p/g/2021/07/26/19/YuJDfBHkUa9dsZNxq2q68Q.jpg,downloaded_images\cars\mitsubishi-xpander-2020__1779543499-122\05.jpg,downloaded
1779543499-122,MITSUBISHI XPANDER 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2020/p/g/2021/07/26/19/5tJVQ687QuBrQME4IvVehg.jpg,downloaded_images\cars\mitsubishi-xpander-2020__1779543499-122\06.jpg,downloaded
1779543499-122,MITSUBISHI XPANDER 2020,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-4.png,downloaded_images\owner_avatars\1779543499-122.png,downloaded
1779543499-123,MITSUBISHI XPANDER 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2022/p/g/2024/11/09/17/6aJxrlru_-ki3zJRfallFA.jpg,downloaded_images\cars\mitsubishi-xpander-2022__1779543499-123\01.jpg,downloaded
1779543499-123,MITSUBISHI XPANDER 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2022/p/g/2024/11/09/17/HoPxJFdcGFtMO9fY1id2gA.jpg,downloaded_images\cars\mitsubishi-xpander-2022__1779543499-123\02.jpg,downloaded
1779543499-123,MITSUBISHI XPANDER 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2022/p/g/2024/11/09/17/qbtmjHkBenMSaKHLMBp_aQ.jpg,downloaded_images\cars\mitsubishi-xpander-2022__1779543499-123\03.jpg,downloaded
1779543499-123,MITSUBISHI XPANDER 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2022/p/g/2024/11/09/17/TzUz9rga8379DRBDizgJKQ.jpg,downloaded_images\cars\mitsubishi-xpander-2022__1779543499-123\04.jpg,downloaded
1779543499-123,MITSUBISHI XPANDER 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2022/p/g/2024/11/10/16/h6Z7OH-9-d--r6pQH2-8Zg.jpg,downloaded_images\cars\mitsubishi-xpander-2022__1779543499-123\05.jpg,downloaded
1779543499-123,MITSUBISHI XPANDER 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2022/p/g/2024/11/09/17/hHfWirEgNzmO9ldjVHGcHA.jpg,downloaded_images\cars\mitsubishi-xpander-2022__1779543499-123\06.jpg,downloaded
1779543499-123,MITSUBISHI XPANDER 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2022/p/g/2024/11/10/16/HevC5RAJykqTcKi7ZKs3Fg.jpg,downloaded_images\cars\mitsubishi-xpander-2022__1779543499-123\07.jpg,downloaded
1779543499-123,MITSUBISHI XPANDER 2022,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-3.png,downloaded_images\owner_avatars\1779543499-123.png,downloaded
1779543499-124,KIA SELTOS LUXURY 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_seltos_luxury_2021/p/g/2025/02/26/12/UQKfKR6eVQGYRYxGoZCH3g.jpg,downloaded_images\cars\kia-seltos-luxury-2021__1779543499-124\01.jpg,downloaded
1779543499-124,KIA SELTOS LUXURY 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_seltos_luxury_2021/p/g/2025/02/26/12/Hez8m9Lv9aXVZGo5413MjA.jpg,downloaded_images\cars\kia-seltos-luxury-2021__1779543499-124\02.jpg,downloaded
1779543499-124,KIA SELTOS LUXURY 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_seltos_luxury_2021/p/g/2025/02/26/12/qCMtDZ_yv32zbfneEK2wTg.jpg,downloaded_images\cars\kia-seltos-luxury-2021__1779543499-124\03.jpg,downloaded
1779543499-124,KIA SELTOS LUXURY 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_seltos_luxury_2021/p/g/2025/02/26/12/Tc-CU4woTFZBn0KNOljPwg.jpg,downloaded_images\cars\kia-seltos-luxury-2021__1779543499-124\04.jpg,downloaded
1779543499-124,KIA SELTOS LUXURY 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_seltos_luxury_2021/p/g/2025/02/26/12/EMdlIsoWctM5CtsN9fPaKA.jpg,downloaded_images\cars\kia-seltos-luxury-2021__1779543499-124\05.jpg,downloaded
1779543499-124,KIA SELTOS LUXURY 2021,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-5.png,downloaded_images\owner_avatars\1779543499-124.png,downloaded
1779543499-125,MITSUBISHI XPANDER 2023,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2023/p/g/2026/02/05/14/jJIlOcPGoOFulWdumd6qOw.jpg,downloaded_images\cars\mitsubishi-xpander-2023__1779543499-125\01.jpg,downloaded
1779543499-125,MITSUBISHI XPANDER 2023,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2023/p/g/2026/02/06/13/4vaDWRHPiTN2ksCSI-6B6A.jpg,downloaded_images\cars\mitsubishi-xpander-2023__1779543499-125\02.jpg,downloaded
1779543499-125,MITSUBISHI XPANDER 2023,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-3.png,downloaded_images\owner_avatars\1779543499-125.png,downloaded
1779543499-126,HYUNDAI STARGAZER PREMIUM 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/hyundai_stargazer_premium_2024/p/g/2025/00/25/15/bI6qUSNj7bYWtPvJr15--Q.jpg,downloaded_images\cars\hyundai-stargazer-premium-2024__1779543499-126\01.jpg,downloaded
1779543499-126,HYUNDAI STARGAZER PREMIUM 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/hyundai_stargazer_premium_2024/p/g/2025/00/25/15/5Fj9oKV2IHBO5SOs2b4DTA.jpg,downloaded_images\cars\hyundai-stargazer-premium-2024__1779543499-126\02.jpg,downloaded
1779543499-126,HYUNDAI STARGAZER PREMIUM 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/hyundai_stargazer_premium_2024/p/g/2025/07/28/11/bquJhxVY27SVIfkKz6zSSA.jpg,downloaded_images\cars\hyundai-stargazer-premium-2024__1779543499-126\03.jpg,downloaded
1779543499-126,HYUNDAI STARGAZER PREMIUM 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/hyundai_stargazer_premium_2024/p/g/2025/07/28/11/tUaYKTE96omYqfERgdstBQ.jpg,downloaded_images\cars\hyundai-stargazer-premium-2024__1779543499-126\04.jpg,downloaded
1779543499-126,HYUNDAI STARGAZER PREMIUM 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/hyundai_stargazer_premium_2024/p/g/2026/04/22/01/5t3qSB7XRba1RF2JksBlQg.jpg,downloaded_images\cars\hyundai-stargazer-premium-2024__1779543499-126\05.jpg,downloaded
1779543499-126,HYUNDAI STARGAZER PREMIUM 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/hyundai_stargazer_premium_2024/p/g/2026/04/22/01/6JU0lHGvvA-4_2JDooHr8A.jpg,downloaded_images\cars\hyundai-stargazer-premium-2024__1779543499-126\06.jpg,downloaded
1779543499-126,HYUNDAI STARGAZER PREMIUM 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/hyundai_stargazer_premium_2024/p/g/2026/04/22/01/q4UqC7CZ4U4CUKpXSKzYEg.jpg,downloaded_images\cars\hyundai-stargazer-premium-2024__1779543499-126\07.jpg,downloaded
1779543499-126,HYUNDAI STARGAZER PREMIUM 2024,owner_avatar,https://n1-astg.mioto.vn/g/2025/00/21/18/3O6431bGG0yw-WmVmk_Zow.jpg,downloaded_images\owner_avatars\1779543499-126.jpg,downloaded
1779543499-127,MITSUBISHI XPANDER 2023,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2023/p/g/2025/08/06/15/_K9aeess1Q1Y12ZzsVct2Q.jpg,downloaded_images\cars\mitsubishi-xpander-2023__1779543499-127\01.jpg,downloaded
1779543499-127,MITSUBISHI XPANDER 2023,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2023/p/g/2025/08/06/15/4FcotZJAVJ2KBXXfSIcZ1g.jpg,downloaded_images\cars\mitsubishi-xpander-2023__1779543499-127\02.jpg,downloaded
1779543499-127,MITSUBISHI XPANDER 2023,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2023/p/g/2025/08/06/15/ujHSRKniHntIFqUtOXpm1Q.jpg,downloaded_images\cars\mitsubishi-xpander-2023__1779543499-127\03.jpg,downloaded
1779543499-127,MITSUBISHI XPANDER 2023,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2023/p/g/2025/08/06/15/lh4NAKWT_XQsnPTnCoA-Ww.jpg,downloaded_images\cars\mitsubishi-xpander-2023__1779543499-127\04.jpg,downloaded
1779543499-127,MITSUBISHI XPANDER 2023,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2023/p/g/2025/08/06/15/JDQxa-xvQ_j0RHN7rGCg0A.jpg,downloaded_images\cars\mitsubishi-xpander-2023__1779543499-127\05.jpg,downloaded
1779543499-127,MITSUBISHI XPANDER 2023,owner_avatar,https://n1-astg.mioto.vn/g/2025/08/06/15/-JRt752t8UvYLIW0o660yw.jpg,downloaded_images\owner_avatars\1779543499-127.jpg,downloaded
1779543499-128,ISUZU DMAX 4X2 2014,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/isuzu_dmax_4x2_2014/p/g/2025/02/31/19/GyFlp_1YVD24qF7xMHik_A.jpg,downloaded_images\cars\isuzu-dmax-4x2-2014__1779543499-128\01.jpg,downloaded
1779543499-128,ISUZU DMAX 4X2 2014,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-5.png,downloaded_images\owner_avatars\1779543499-128.png,downloaded
1779543499-129,HYUNDAI VENUE 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/hyundai_venue_2024/p/g/2026/03/12/08/y8zB3SGBdSECHskv6Qp4gg.jpg,downloaded_images\cars\hyundai-venue-2024__1779543499-129\01.jpg,downloaded
1779543499-129,HYUNDAI VENUE 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/hyundai_venue_2024/p/g/2026/03/12/08/MgDn-4u7lXXjL6OKWMry7Q.jpg,downloaded_images\cars\hyundai-venue-2024__1779543499-129\02.jpg,downloaded
1779543499-129,HYUNDAI VENUE 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/hyundai_venue_2024/p/g/2026/03/12/08/iGvx54r-aHnQBHavfoPY7A.jpg,downloaded_images\cars\hyundai-venue-2024__1779543499-129\03.jpg,downloaded
1779543499-129,HYUNDAI VENUE 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/hyundai_venue_2024/p/g/2026/03/12/08/OHKqfjm8xBGl8RcTLBtRdg.jpg,downloaded_images\cars\hyundai-venue-2024__1779543499-129\04.jpg,downloaded
1779543499-129,HYUNDAI VENUE 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/hyundai_venue_2024/p/g/2026/03/12/08/Jsq0ta1NRsW6WQezWIeStw.jpg,downloaded_images\cars\hyundai-venue-2024__1779543499-129\05.jpg,downloaded
1779543499-129,HYUNDAI VENUE 2024,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-1.png,downloaded_images\owner_avatars\1779543499-129.png,downloaded
1779543499-130,MG ZS STANDARD 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mg_zs_standard_2025/p/g/2025/08/05/08/uHPWtffKLuEA4bzhy7tYbA.jpg,downloaded_images\cars\mg-zs-standard-2025__1779543499-130\01.jpg,downloaded
1779543499-130,MG ZS STANDARD 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mg_zs_standard_2025/p/g/2025/08/08/19/eupYVZq1-_ltYGOIwlxKIA.jpg,downloaded_images\cars\mg-zs-standard-2025__1779543499-130\02.jpg,downloaded
1779543499-130,MG ZS STANDARD 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mg_zs_standard_2025/p/g/2025/08/08/19/3aWeCjynms45iSXAr4pV9A.jpg,downloaded_images\cars\mg-zs-standard-2025__1779543499-130\03.jpg,downloaded
1779543499-130,MG ZS STANDARD 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mg_zs_standard_2025/p/g/2025/08/08/19/WX7gW8ohU906tfpN-89iRg.jpg,downloaded_images\cars\mg-zs-standard-2025__1779543499-130\04.jpg,downloaded
1779543499-130,MG ZS STANDARD 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mg_zs_standard_2025/p/g/2025/08/08/19/lDYDlqjAKdLXZGbEcD082Q.jpg,downloaded_images\cars\mg-zs-standard-2025__1779543499-130\05.jpg,downloaded
1779543499-130,MG ZS STANDARD 2025,owner_avatar,https://n1-astg.mioto.vn/g/2025/09/10/14/qawxyc3SWxRKzXgAWubw4w.jpg,downloaded_images\owner_avatars\1779543499-130.jpg,downloaded
1779543499-131,MG ZS LUXURY 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mg_zs_luxury_2022/p/g/2026/03/14/02/JDGz0y2VVoU1QnT3P1f2_g.jpg,downloaded_images\cars\mg-zs-luxury-2022__1779543499-131\01.jpg,downloaded
1779543499-131,MG ZS LUXURY 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mg_zs_luxury_2022/p/g/2026/03/14/02/zYtHVlcZJ87IHzm8jXs85Q.jpg,downloaded_images\cars\mg-zs-luxury-2022__1779543499-131\02.jpg,downloaded
1779543499-131,MG ZS LUXURY 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mg_zs_luxury_2022/p/g/2026/03/14/02/mFnt_c12nJdgoBDKXpk3EQ.jpg,downloaded_images\cars\mg-zs-luxury-2022__1779543499-131\03.jpg,downloaded
1779543499-131,MG ZS LUXURY 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mg_zs_luxury_2022/p/g/2026/03/14/02/jwcF9jRnmhWC2_zotreykQ.jpg,downloaded_images\cars\mg-zs-luxury-2022__1779543499-131\04.jpg,downloaded
1779543499-131,MG ZS LUXURY 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mg_zs_luxury_2022/p/g/2026/03/14/02/SREP1KBjlh6W8x5wGc2kUg.jpg,downloaded_images\cars\mg-zs-luxury-2022__1779543499-131\05.jpg,downloaded
1779543499-131,MG ZS LUXURY 2022,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-3.png,downloaded_images\owner_avatars\1779543499-131.png,downloaded
1779543499-132,VINFAST LUX A 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_lux_a_2022/p/g/2024/10/25/17/3tq11lwav5noB1GVDZ3DRg.jpg,downloaded_images\cars\vinfast-lux-a-2022__1779543499-132\01.jpg,downloaded
1779543499-132,VINFAST LUX A 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_lux_a_2022/p/g/2024/10/25/17/uejPL0Hde1gBS5U9VLo2-w.jpg,downloaded_images\cars\vinfast-lux-a-2022__1779543499-132\02.jpg,downloaded
1779543499-132,VINFAST LUX A 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_lux_a_2022/p/g/2024/10/25/17/T4uFCH0ojxQb3rMaJKyMbg.jpg,downloaded_images\cars\vinfast-lux-a-2022__1779543499-132\03.jpg,downloaded
1779543499-132,VINFAST LUX A 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_lux_a_2022/p/g/2024/10/25/17/9WNPWdQlPkMVDmMvq8Sx2g.jpg,downloaded_images\cars\vinfast-lux-a-2022__1779543499-132\04.jpg,downloaded
1779543499-132,VINFAST LUX A 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_lux_a_2022/p/g/2024/10/25/18/JGDnszsiIR1UMWzQwH3E6w.jpg,downloaded_images\cars\vinfast-lux-a-2022__1779543499-132\05.jpg,downloaded
1779543499-132,VINFAST LUX A 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_lux_a_2022/p/g/2024/10/25/17/YHESzvVKOUK3Ti4D-OBuPg.jpg,downloaded_images\cars\vinfast-lux-a-2022__1779543499-132\06.jpg,downloaded
1779543499-132,VINFAST LUX A 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_lux_a_2022/p/g/2024/10/25/18/heLFQ-AqZ9N0ZaSpKcg94g.jpg,downloaded_images\cars\vinfast-lux-a-2022__1779543499-132\07.jpg,downloaded
1779543499-132,VINFAST LUX A 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_lux_a_2022/p/g/2025/00/06/16/JxqgkPEQ8sA0jF2ddgcoSA.jpg,downloaded_images\cars\vinfast-lux-a-2022__1779543499-132\08.jpg,downloaded
1779543499-132,VINFAST LUX A 2022,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-3.png,downloaded_images\owner_avatars\1779543499-132.png,downloaded
1779543499-133,HONDA CITY 2015,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/honda_city_2015/p/g/2026/01/04/13/vUXsOkBLgmUY7zssBKUteg.jpg,downloaded_images\cars\honda-city-2015__1779543499-133\01.jpg,downloaded
1779543499-133,HONDA CITY 2015,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/honda_city_2015/p/g/2026/01/04/13/DS_wsMsw7Lzdpj8Ga-BQtA.jpg,downloaded_images\cars\honda-city-2015__1779543499-133\02.jpg,downloaded
1779543499-133,HONDA CITY 2015,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/honda_city_2015/p/g/2026/01/04/13/gHaVouXn6GNX1KYfPdkgpg.jpg,downloaded_images\cars\honda-city-2015__1779543499-133\03.jpg,downloaded
1779543499-133,HONDA CITY 2015,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/honda_city_2015/p/g/2026/01/04/13/Je73LAQ2De3DnYUHSeaBKg.jpg,downloaded_images\cars\honda-city-2015__1779543499-133\04.jpg,downloaded
1779543499-133,HONDA CITY 2015,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/honda_city_2015/p/g/2026/01/04/13/cZlzBEn75nWILrWZ8wn1Fg.jpg,downloaded_images\cars\honda-city-2015__1779543499-133\05.jpg,downloaded
1779543499-133,HONDA CITY 2015,owner_avatar,https://n1-astg.mioto.vn/g/2026/02/30/23/S9sSugiD8DxHYk1k67dWmg.jpg,downloaded_images\owner_avatars\1779543499-133.jpg,downloaded
1779543499-134,KIA CARENS 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_carens_2024/p/g/2024/05/21/16/dL8VS_YbG-U_b7A7fQJFSw.jpg,downloaded_images\cars\kia-carens-2024__1779543499-134\01.jpg,downloaded
1779543499-134,KIA CARENS 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_carens_2024/p/g/2024/05/21/16/Dk1fawBNlAPO65ZGlRpawA.jpg,downloaded_images\cars\kia-carens-2024__1779543499-134\02.jpg,downloaded
1779543499-134,KIA CARENS 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_carens_2024/p/g/2024/05/21/16/VuhF_NTibFg7ShfKBvGvaQ.jpg,downloaded_images\cars\kia-carens-2024__1779543499-134\03.jpg,downloaded
1779543499-134,KIA CARENS 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_carens_2024/p/g/2024/04/18/12/jTo9Btdq5R2T7zItJj2DfA.jpg,downloaded_images\cars\kia-carens-2024__1779543499-134\04.jpg,downloaded
1779543499-134,KIA CARENS 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_carens_2024/p/g/2024/04/18/12/9s2l68LPiBiWq2c5fwcsDQ.jpg,downloaded_images\cars\kia-carens-2024__1779543499-134\05.jpg,downloaded
1779543499-134,KIA CARENS 2024,owner_avatar,https://n1-astg.mioto.vn/g/2024/04/16/11/pUN4T_J7hh_HCv8CEs0LtA.jpg,downloaded_images\owner_avatars\1779543499-134.jpg,downloaded
1779543499-135,NISSAN ALMERA EL 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/nissan_almera_el_2022/p/g/2025/11/31/10/LVjHdcg3GRE-iAkisIt81A.jpg,downloaded_images\cars\nissan-almera-el-2022__1779543499-135\01.jpg,downloaded
1779543499-135,NISSAN ALMERA EL 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/nissan_almera_el_2022/p/g/2025/11/31/10/JgYEMeBXOSS3lw0W-vl3Gw.jpg,downloaded_images\cars\nissan-almera-el-2022__1779543499-135\02.jpg,downloaded
